OBJECTID,RouteID,FromARMeasure,ToARMeasure,NHS_TYPE,GlobalID,Shape_Length
2970,SD_CO_CAMINO DEL NORTE_P,0,4.2571391,M21PA,{45EC524B-1FF4-4C6C-AC3D-B7AF48298D8E},8172.75113154774
2971,SD_CO_JAMACHA RD_P,0,1.5182671,M21PA,{92D7AD30-D798-4A29-A2E3-BB916D9FB8BC},2916.6444245692
2972,SD_CO_OTAY MESA RD_P,0.2495647,4.2906207,M21PA,{50939800-9011-45A5-9750-B7F5C2CCE8B5},7696.93014726857
2973,SD_CO_S EL CAMINO REAL_P,0,2.5904948,M21PA,{D6D8A1EB-7A38-4131-A28C-B2BA9A73CA68},5007.57560775174
2974,SD_CO_SPRING ST_P,0,0.1058488,M21PA,{DB8FA2FD-82AB-4D1D-9B48-CB834243F671},202.81368180325
2975,SD_CO_WINTER GARDENS BLVD_P,0,2.6628209,M21PA,{F85F545F-A0E0-48E8-B8A4-80A451A74C1E},5124.19996914468
2976,SD_ECJ_N 2ND ST_P,0,1.764977,M21PA,{BADB5341-9E80-480D-96C5-7AE55B27AC49},3396.16320995931
2977,SD_ENTS_EL CAMINO REAL_P,0,16.344431,M21PA,{5E5E0E08-0344-48FC-BB2F-C72C1BA44599},31511.1099247137
2978,SD_ENTS_ENCINITAS BLVD_P,0.4008438,2.2107222,M21PA,{B3FDCE05-02DC-42ED-B2E3-B017D26A2FD2},3472.03295968398
2979,SD_ENTS_MANCHESTER AVE_P,1.582718,2.6255075,M21PA,{DBDAF62A-A70D-460C-9F88-85C10602B0E5},2005.75487772229
2980,SD_ENTS_OLIVENHAIN RD_P,0,0.9527685,M21PA,{FF67F0BC-DBD1-46A3-8346-1F65F46C1D5C},1826.84588907459
2981,SD_ENTS_OLIVENHAIN RD_S,0,0.9440764,M21PA,{ACE3EFEC-4EA4-414C-9F60-5994C5372B5A},1810.14383265082
2982,SD_ENTS_RANCHO SANTA FE RD_P,2.5428244,3.6163904,M21PA,{B310C095-625F-483F-9469-793BF8FAC818},2067.41793167391
2983,SD_ESD_BEAR VALLEY PKWY_P,0,5.1955788,M21PA,{C0D8A114-45C1-49AA-8740-89EC3853CF0A},10019.5905184177
2984,SD_ESD_CENTRE CITY PKWY_P,0,2.9194033,M21PA,{DA9EA9B1-6F03-4E10-AD0D-DD2E16BE1838},5627.5945583055
2985,SD_ESD_CITRACADO PKWY_P,0,1.1473413,M21PA,{43F6BE69-9FF1-4695-94AC-CDB2FE15B79D},2204.52209464893
2986,SD_ESD_CITRACADO PKWY_P,1.1483413,2.2022599,M21PA,{B4294257-4838-4E63-B822-4FB82DDE9F75},2035.11625684333
2987,SD_ESD_E 2ND AVE_P,0,0.3664061,M21PA,{6A7915C0-E395-4BC8-B419-A8CD64A7E6EB},704.744888703597
2988,SD_ESD_E EL NORTE PKWY_P,0,3.6963448,M21PA,{80AF0F42-995B-4E09-9C4D-9B9F3BBD0333},7097.50242842959
2989,SD_ESD_E VALLEY PKWY_P,0,0.3847509,M21PA,{07D79410-E796-4EF6-9D93-F77BD8FF1F53},739.39825534283
2990,SD_ESD_E VALLEY PKWY_P,0.3857509,4.8143853,M21PA,{14A28415-0D8C-4349-9445-42E542320692},8525.50555244059
2991,SD_ESD_E VIA RANCHO PKWY_P,0,0.9044818,M21PA,{8F5A7C79-C8D7-4DC6-805E-0CC7BC5A02B3},1738.71284713876
2992,SD_ESD_GAMBLE LN_P,0.3070811,1.3438404,M21PA,{72C65547-53CE-40A9-B927-8B78052F8BE5},1988.26938194236
2993,SD_ESD_N ASH ST_P,0,0.5001664,M21PA,{E9FBC031-CBF8-47C0-B998-73ACB933B144},963.653264962213
2994,SD_ESD_S CENTRE CITY PKWY_P,0,2.6378641,M21PA,{D9ADC12E-5A58-4757-8B01-C0D0DD143D83},5085.48979231648
2995,SD_ESD_VALLEY BLVD_P,0,0.1229999,M21PA,{C9F35160-CF87-483E-9FB7-85A477FD425D},237.416454049158
2996,SD_ESD_VALLEY CENTER RD_P,0,0.1508243,M21PA,{13D266A0-5C34-4174-AF19-1C5B1FDDE288},290.523268788136
2997,SD_ESD_W 2ND AVE_P,0.3472831,0.9153047,M21PA,{ED7D9C9F-F72B-4DEB-9DDA-6868363B2707},1092.66517214593
2998,SD_ESD_W GRAND AVE_P,0,0.2033128,M21PA,{478E9DB7-7D59-4FDA-8829-907947C6ED99},390.203474956002
2999,SD_ESD_W MISSION AVE_P,1.5882969,2.3355141,M21PA,{7D4DEB70-C8C8-4467-86C2-198030A4D5FC},1434.32436968727
3000,SD_ESD_W VALLEY PKWY_P,0,2.3409978,M21PA,{26F0EA1D-30D0-4F02-82F9-CA866B729599},4507.7866886247
3001,SD_ESD_W VALLEY PKWY_P,2.3419978,3.0710413,M21PA,{47E300EC-6AE6-4A51-8331-5E6732A2594D},1402.31925105131
3002,SD_LMGR_BROADWAY_P,0.0606643,2.4438269,M21PA,{469CE840-6955-4CCA-A98A-814FA37CA4C0},4554.9446816118
3003,SD_LMGR_COLLEGE AVE_P,0,4.4463108,M21PA,{BF278818-E206-4218-A911-84FD4AADAE9D},8535.08717747295
3004,SD_LMGR_FEDERAL BLVD_P,0,0.0828143,M21PA,{6570194D-0E1A-432A-92F7-497B4A9AE891},158.322641761553
3005,SD_LMGR_MASSACHUSETTS AVE_P,1.4445296,2.334988,M21PA,{01AC79EB-CF9A-4F2A-A8C3-EF17110BD153},1712.3921865106
3006,SD_LMSA_70TH ST_P,0,0.8639144,M21PA,{F382AE89-88CA-4883-A305-872B8FBA3BFA},1661.7023964425
3007,SD_LMSA_FLETCHER PKWY_P,0.0399993,5.3182953,M21PA,{9B68E82B-BD3B-4A94-865A-EFC542B6E2CD},10105.6737453706
3008,SD_LMSA_LAKE MURRAY BLVD_P,0,3.0830134,M21PA,{38665A7D-78C1-40E6-8AE3-35E027F4F134},5909.98897611629
3009,SD_NATC_BAY MARINA DR_P,0.0706148,0.5563659,MSC,{DB3F7B69-2228-459F-A14E-4FA85512DA86},926.890838161406
3010,SD_NATC_HARBOR DR_P,0.6658718,1.2736089,MSC,{96798685-4954-4825-ABE2-92F4D135D67E},1166.1663290623
3011,SD_NATC_MILE OF CARS WAY_P,0,0.0463643,MSC,{51CA09E7-5B3B-4AC6-A250-9DD7C0CA3C76},88.4762233973887
3012,SD_NATC_W 8TH ST_P,0.0446592,0.3612534,MSC,{28A5041B-45C1-4F58-B27F-DA6715B0A016},604.244961151475
3013,SD_OCN_MELROSE DR_P,0,1.1784464,M21PA,{FA843824-CCCF-4581-A97B-F48C37F22A68},2274.66884832858
3014,SD_OCN_MISSION AVE_P,0.2834569,0.8254555,IC,{719C780B-20C7-4D61-B9A5-BE8A369D4A87},1042.55185232504
3015,SD_OCN_MISSION AVE_P,0.8254555,4.6757544,M21PA,{C49AC3FD-6FCB-4426-96A5-E95D83D386C6},7409.39124480802
3016,SD_OCN_MISSION AVE_S,0,4.1254245,M21PA,{8F47F25E-9C18-4663-B34C-0AA4C7CAAD6F},7938.57314612078
3017,SD_OCN_N COAST HWY_P,0.2728436,0.4395589,IC,{D555BBB7-4ED5-4354-B7AF-73830F37FF14},321.420975523632
3018,SD_OCN_OCEANSIDE BLVD_P,0.279718,7.5297212,M21PA,{DC7EB340-A7BB-49E9-BB1F-934D394E73AD},13937.1348444956
3019,SD_PWY_TWIN PEAKS RD_P,0,1.4421988,M21PA,{3868CD3F-E40E-43F1-BC5B-0F8A594EF789},2765.92870354209
3020,SD_SD_11TH AVE_P,0.5526396,0.7693312,ISC,{9584766A-8CDC-4FB7-893B-A3A0D38C9F86},416.657777359851
3021,SD_SD_43RD ST_P,1.0691848,1.2058881,M21PA,{A1358B3E-6699-4512-B41F-461F46A391C5},263.942120113449
3022,SD_SD_70TH ST_P,0,0.408484,M21PA,{83DFF4EF-3C7E-4F2A-A70B-29C78DD7F035},785.717062662296
3023,SD_SD_BALBOA AVE_P,0,5.9930649,M21PA,{E831D30F-3FEE-40A7-AA84-D8CE4698A635},11457.7642564806
3024,SD_SD_BALBOA AVE_S,0,6.0073814,M21PA,{412A2378-C3D0-489C-8CA7-50592F864B82},11486.0127150624
3025,SD_SD_BARNETT AVE_P,0,0.8128146,M21PA,{9F58A6F8-A5F1-4F7B-A8FB-F94B609DB2A9},1552.4224213149
3026,SD_SD_BROADWAY_P,0,0.5324113,ISC,{EC351FA3-9450-4D02-942B-D1187BD90C53},1015.93726907482
3027,SD_SD_CABRILLO MEMORIAL DR_P,0.0687264,2.5457346,M21PA,{F15C2898-FA55-48CE-8FBD-1157951C3286},4758.40270844696
3028,SD_SD_CAMINO DEL RIO W_P,0,0.2668023,MSC,{F9200DC6-3D31-4E1A-A01F-4366B15D9C94},513.101440466638
3029,SD_SD_CANON ST_P,0,1.3412965,M21PA,{5FE8032D-F228-4005-8758-AE8B02A22E84},2570.75856630417
3030,SD_SD_CATALINA BLVD_P,0.3607342,2.6904218,MSC,{4C37F894-FCAB-40E5-8E6E-8B4100F80F7D},4474.97185349066
3031,SD_SD_CATALINA BLVD_P,0,0.3607342,M21PA,{30481F4A-1031-4345-94DA-3391BB828602},693.344153093074
3032,SD_SD_CESAR E CHAVEZ PKWY_P,0.1102857,0.5402791,MSC,{CF262CE0-34C7-4AC5-A427-BC9ECED674FC},823.831124281489
3033,SD_SD_CLAIREMONT MESA BLVD_P,0,6.4787561,M21PA,{1CE6887A-75A3-49FE-B377-312D42DC89C7},12392.4429321403
3034,SD_SD_CROSBY RD_P,0,0.1617876,MSC,{BC707787-5374-4024-905D-777837EF77F7},309.174698931974
3035,SD_SD_E HARBOR DR_P,2.5504308,3.2491263,MSC,{63EDAF18-AF78-459D-B7D2-4C863349A9B6},1337.03490783213
3036,SD_SD_E HARBOR DR_P,0,2.5504308,M21PA,{8064B42A-2BC7-4899-AB84-DD3E9F430B38},4878.07676413885
3037,SD_SD_EL CAJON BLVD_P,0,7.5644579,M21PA,{806DC390-D989-4B17-BCE2-90842F9DE397},14449.7649805484
3038,SD_SD_FAIRMOUNT AVE_P,2.3416455,4.1590817,M21PA,{F2648FC3-4CDB-4C32-AB4A-A0546E8C4CED},3492.29899809001
3039,SD_SD_FAIRMOUNT AVE_S,0,1.6829118,M21PA,{1EB9873A-5144-43C0-BABB-F50569675D94},3233.43427819991
3040,SD_SD_FAMOSA BLVD_P,0,0.099835,MSC,{A7BF541D-7EFE-45A6-A6C6-162A4323C550},190.880404939601
3041,SD_SD_FRIARS RD_P,0,7.0675626,M21PA,{BE81C480-6D92-440A-BF46-47BF250CE24B},13510.7411390814
3042,SD_SD_GARNET AVE_P,1.8067915,3.1041083,M21PA,{0E2CD212-683C-432A-AC9C-A7ECFB69794C},2481.94936143128
3043,SD_SD_GARNET AVE_S,0,1.3034499,M21PA,{2C2B9024-C7CD-4D79-9C5A-52D070EEC6A3},2493.55594082173
3044,SD_SD_GIRARD AVE_P,0.2300514,0.3306665,M21PA,{4058A6B9-6A57-4E49-86FD-6A3A7DAD23BE},193.603568478227
3045,SD_SD_HANCOCK ST_P,1.7197645,1.9261353,M21PA,{7DC5FA73-AC7A-42C0-9092-2BC71FC22434},395.111295103735
3046,SD_SD_KEARNY VILLA RD_P,4.2896396,7.0694313,M21PA,{5B93E1B9-2DA7-4563-8C8D-37D70A0D9FCE},5350.94068748053
3047,SD_SD_KETTNER BLVD_P,1.2508202,2.5135862,M21PA,{ACC66E6C-8E5E-40C5-A02E-568E7C2608D3},2422.89118192701
3048,SD_SD_LA JOLLA BLVD_P,0,0.6534589,M21PA,{96780A5B-D085-4455-B5E3-FB3F63389866},1252.58641717969
3049,SD_SD_LA JOLLA BLVD_P,0.6544589,0.7656273,M21PA,{5E14DFCD-9BC5-4205-A49B-C575E3929F48},215.080684245924
3050,SD_SD_LA JOLLA BLVD_P,0.7666273,0.8700519,M21PA,{DD0504BF-147E-4055-BCC4-C5AD184BBCAB},200.397792743532
3051,SD_SD_LA JOLLA BLVD_P,0.8710519,0.998317,M21PA,{1AB90493-045B-49D2-9DB8-A06B4894A946},246.470107759535
3052,SD_SD_LA JOLLA BLVD_P,0.999317,1.1400838,M21PA,{56355D05-4C67-41CC-AAD0-C379BC6D42E4},272.423326953319
3053,SD_SD_LA JOLLA BLVD_P,1.1410838,2.7088762,M21PA,{B72A2F0C-4F69-439C-B7B7-15FA53F4F9B5},3017.01359775238
3054,SD_SD_LA JOLLA PKWY_P,0,1.1120768,M21PA,{835CDBE7-F994-4C4A-A86A-B8B3C21D7D60},2131.55516405964
3055,SD_SD_LA JOLLA VILLAGE DR_P,0,2.5398155,M21PA,{C49CA910-2A29-4CEC-A006-6E292FAAB948},4859.05716576873
3056,SD_SD_LORING ST_P,0.1462084,0.1675428,M21PA,{2F4BBBEF-41E6-4929-83D1-ECBA0770E51E},40.7747139582923
3057,SD_SD_LYTTON ST_P,0.1683186,0.3821613,M21PA,{D4440AC0-5109-4856-A1EF-E3E28514D502},409.210728259996
3058,SD_SD_MAIN ST_P,6.747332,7.6556578,MSC,{EEF64F92-BF61-45C1-90A9-F5697B90244F},1737.44091679733
3059,SD_SD_MARKET ST_P,0,0.9469909,M21PA,{CE4F0CBD-D5C8-4B7D-93E2-0D2B92B66B3C},1806.93640724444
3060,SD_SD_MIRA MESA BLVD_P,0.012024,5.8432293,M21PA,{ABB08942-4852-4691-88F2-FD0490FBED7B},11167.2213165743
3061,SD_SD_MIRAMAR RD_P,0,2.2572458,M21PA,{53D5C9C6-9026-480B-A6C7-BB99646F542B},4316.80210586926
3062,SD_SD_MIRAMAR RD_P,2.2572458,5.310525,MSC,{43D2E3B9-BE0A-4EC5-8CB3-F6D0F2D72944},5846.48622905655
3063,SD_SD_MISSION BAY DR_P,0.6212341,1.5795012,M21PA,{A0EC3888-62E4-415A-B9B5-C58F157BC239},1828.88117410516
3064,SD_SD_MISSION BLVD_P,2.2148381,3.2147241,M21PA,{D3898944-876B-4154-99E0-1A7BFCD06E62},1923.22047126059
3065,SD_SD_MISSION GORGE RD_P,0.801375,10.012268,M21PA,{31DB12E8-064D-4E77-BE5B-F142D7E82EB9},17634.9762191663
3066,SD_SD_MONTEZUMA RD_P,0.335618,2.0190144,M21PA,{2737A983-9DAD-4763-BA67-5316738F7D0E},3216.77920098694
3067,SD_SD_N HARBOR DR_P,1.9703925,3.0229016,IC,{70E35640-5CD1-4C84-A532-23DE28588A8C},2009.1526463465
3068,SD_SD_N HARBOR DR_P,0,1.9703925,MSC,{8D7E0E24-9E44-4E47-B1C8-25C1CF619347},3762.05618884098
3069,SD_SD_N TORREY PINES RD_P,0,1.5802928,M21PA,{1A930534-F5C8-4C7A-839B-743BCE2EC312},3041.28715956707
3070,SD_SD_NAVAJO RD_P,0,4.1809031,M21PA,{5809BE39-A35D-4A1F-9219-E148E802BE33},7993.61040082398
3071,SD_SD_NIMITZ BLVD_P,0,1.5370324,M21PA,{89CCBBC8-A2E3-4F79-88E0-86B79B676184},2950.20195125378
3072,SD_SD_NORMAL ST_P,0.3292263,0.5133491,M21PA,{0CC97092-7A6F-400C-BFB2-0ED2AEF3CD5F},353.64417325556
3073,SD_SD_PACIFIC HWY_P,3.878017,4.8705089,M21PA,{37B0FF3C-E88D-49DA-8FEA-CF53C97142B3},1905.43828830549
3074,SD_SD_PACIFIC HWY_P,3.2739951,3.878017,MSC,{1517E165-EE09-487F-B87D-98785EF22B01},1160.50464543728
3075,SD_SD_PACIFIC HWY_P,1.3463488,3.2739951,M21PA,{E137E1EE-B90E-4986-BFAA-6CD4B1D6B20B},3691.56325847288
3076,SD_SD_PACIFIC HWY_P,0.3710775,1.3463488,IC,{E003EF20-82AD-4726-96D5-D2173D2BF0A2},1874.65224804371
3077,SD_SD_PACIFIC HWY_P,0.2926657,0.3710775,MSC,{28557DDA-21F1-49B0-8565-0B1010A7E4DA},150.768143408391
3078,SD_SD_PACIFIC HWY_P,0.0779246,0.2926657,M21PA,{44ED5A41-1173-4453-A0B1-79C00E63D48F},412.889175136088
3079,SD_SD_PEARL ST_P,0.0717237,0.4338643,M21PA,{0A66550B-7A23-4033-8002-0FC7F72956B9},692.455231689189
3080,SD_SD_REGENTS RD_P,0,0.7986174,M21PA,{DB1B85C4-AEDC-4ACE-8663-E5AFB66B50B4},1533.22269580742
3081,SD_SD_ROSECRANS ST_P,0.7093692,4.6336711,MSC,{C837FB1F-A84A-45A4-B770-7B1C16D79E72},7529.42052374066
3082,SD_SD_S 28TH ST_P,0.1290502,0.2909786,MSC,{6106196A-ED9F-4860-A3E8-89602E38F700},311.278193027774
3083,SD_SD_S 32ND ST_P,0.1559457,0.2943888,M21PA,{06931115-534E-4874-AD64-A1E538B2ECA5},266.120518056076
3084,SD_SD_SEA WORLD DR_P,0,2.0254264,M21PA,{4F229BBC-349A-47DC-9E41-52297B491B6A},3875.73530330781
3085,SD_SD_SPORTS ARENA BLVD_P,0,0.2889339,M21PA,{BE012F05-6091-4FCB-B079-03D0BE2EDECF},552.995195711593
3086,SD_SD_SPORTS ARENA BLVD_P,0.2899339,1.1814956,M21PA,{6FC01C4B-2D08-4579-8F8D-C32E3E3DD46B},1705.14599877754
3087,SD_SD_SUNSET CLIFFS BLVD_P,2.9641079,3.3030252,M21PA,{0D4B2D1D-BE3D-42FA-94CF-9240DFF2CF24},650.718528773046
3088,SD_SD_TAYLOR ST_P,0,0.8338095,MSC,{956184BE-2FBC-4C9F-B7E3-AF65A6C188B6},1595.98099897091
3089,SD_SD_TECOLOTE RD_P,0,0.0702087,M21PA,{7B77269F-AADF-4D68-9776-BA72C1536D99},134.332576499345
3090,SD_SD_TED WILLIAMS PKWY_P,0,2.4348099,M21PA,{3CD2B19A-A79B-42C3-A9C3-2960329508E5},4670.15942028334
3091,SD_SD_TORREY PINES RD_P,0,3.2173684,M21PA,{20C6D0BC-62A9-41CA-A10B-E11F755F0995},6172.10175841887
3092,SD_SD_UNIVERSITY AVE_P,6.965398,7.244175,M21PA,{BDEAD4D4-3C2A-42E7-8A49-B0732BAF941A},532.682281481694
3093,SD_SD_W BROADWAY_P,0.118173,0.5368814,ISC,{2E8095B1-75B0-4DF9-92BA-A761D1C36E40},798.971349573385
3094,SD_SD_W GRAPE ST_P,0,0.4103647,M21PA,{EB9C9C11-7AB7-46B9-857B-6DE51EE44CAC},783.845966779764
3095,SD_SD_W HARBOR DR_P,0,0.5388586,M21PA,{D8DE5790-28F2-42B9-A958-5480420C2772},1029.60058532245
3096,SD_SD_W HAWTHORN ST_P,0,0.3805782,M21PA,{B1C2F83D-5878-42D7-9A30-87BD52BF6016},727.00664984707
3097,SD_SD_W LAUREL ST_P,0,0.4740673,IC,{40B9666E-D155-4FA4-8179-4D6DFFA904BC},906.251948412452
3098,SD_SD_W MARKET ST_P,0,0.2750936,M21PA,{AF7B85EE-E7D6-49BB-A0F9-D24911DFA74C},525.23715858323
3099,SD_SD_W MISSION BAY DR_P,1.2039014,1.6873147,M21PA,{174FC74B-CEFD-40A8-BE21-BA0AF52CB59D},926.938668034124
3100,SD_SD_W WASHINGTON ST_P,0.5100613,1.9784543,M21PA,{2843A055-2364-4DE7-A47E-93E6B054DD38},2809.6622772224
3101,SD_SD_WABASH BLVD_P,0,0.2702012,M21PA,{C3E05C00-92A5-4F28-B006-F6ACE6C9D4FC},518.403628621709
3102,SD_SD_WASHINGTON ST_P,0,0.9845314,M21PA,{B668EB74-A5E4-416D-8014-EC3C09D3B434},1880.53387710026
3103,SD_SMCS_DEER SPRINGS RD_P,0,2.2914006,M21PA,{346D875A-885C-4B58-86C9-421A0CA92F53},4407.22746523968
3104,SD_SMCS_MELROSE DR_P,1.071193,3.1267845,M21PA,{396E5521-F96A-4BCF-A17E-5AFA6E4C751A},3958.60729024991
3105,SD_SMCS_N TWIN OAKS VALLEY RD_P,0,3.4412095,M21PA,{7D0BC0D6-9618-4E56-A85E-853AB0F975ED},6643.98484101408
3106,SD_SMCS_S TWIN OAKS VALLEY RD_P,1.6876776,2.4638866,M21PA,{0E84D8B9-1487-4DC4-8CDE-E6F5DCBD450B},1498.43587047943
3107,SD_SMCS_W EL NORTE PKWY_P,0,2.5326979,M21PA,{6802B5D1-D4D8-41E4-9108-AF0EA03BF10C},4867.84940197335
3108,SD_SNT_WOODSIDE AVE_P,0,0.4455916,M21PA,{CA649D24-6678-4ACD-B698-1990799877D0},853.92892193278
3109,SD_SOLB_LOMAS SANTA FE DR_P,0,0.9812028,IC,{FAB4079F-F58E-435E-A37A-BDC508D5B9C2},1881.13976899288
3110,SD_SOLB_VIA DE LA VALLE_P,0,0.9491154,M21PA,{B9239C48-37FC-40FC-92F4-AE1D35417C7C},1817.46116018273
3111,SD_VSTA_N MELROSE DR_P,0,0.9574085,M21PA,{9A0C1B0A-37C3-4E04-A140-B664B0C0FF4A},1848.97960626637
3112,SD_VSTA_W SAN MARCOS BLVD_P,0,3.8784465,M21PA,{BA56C56D-2651-42AE-8C72-8C6230F7202A},7442.92786454239
3113,SD_VSTA_W SAN MARCOS BLVD_S,0,3.8819165,M21PA,{37242C73-983D-4729-A98C-9ADED28EA0B8},7449.61434324389
3114,SF_SF_10TH ST_P,0,0.7200751,M21PA,{2867E050-A9F4-47F8-8ADD-C86627F4B3D1},1467.2982250138
3115,SF_SF_16TH ST_P,0.2385622,2.6559647,M21PA,{4C530D18-C37B-477F-B97F-83016E06E623},4922.93236891712
3116,SF_SF_25TH AVE_P,2.0015179,3.0414381,M21PA,{EB90389F-C5BA-498B-9623-B0B70616BB32},2122.19965516056
3117,SF_SF_3RD ST_P,2.5292468,5.4196271,M21PA,{4ED2A220-C65A-4AEE-A986-F51AC7FBB2A5},5891.57211444746
3118,SF_SF_3RD ST_P,0,2.245138,M21PA,{E0ABF419-5DBA-490D-B2AF-4855A5810D12},4574.309953441
3119,SF_SF_3RD ST_P,2.245138,2.5292468,IC,{4B7FC60C-CC00-4441-9A34-C3FADE006071},579.044199036462
3120,SF_SF_3RD ST_S,2.0544615,2.3353591,IC,{9E78A0D5-A7E8-417E-97D2-8252DDA3B633},572.500097311294
3121,SF_SF_3RD ST_S,2.3353591,4.0210846,M21PA,{8B8A4E9A-0563-4CFE-9187-EBA4891198C4},3436.34525821147
3122,SF_SF_3RD ST_S,0,2.0544615,M21PA,{C077EB08-EE5F-45C5-891D-BE9B867DC091},4185.88089696724
3123,SF_SF_4TH ST_P,0.5521228,1.6594406,M21PA,{68735B44-B00C-435D-BFE9-92F3BF983E4D},2256.63768867194
3124,SF_SF_7TH AVE_P,0,0.7750066,M21PA,{B119385C-8A2D-4E40-BF02-BE3A5B71CDB0},1579.81040535795
3125,SF_SF_9TH ST_P,0,0.7818629,M21PA,{FF5A3EC3-1EF3-4D0D-9091-9587C301C875},1593.23676481487
3126,SF_SF_ALEMANY BLVD_P,0.3996851,4.4615914,M21PA,{23D2A61D-A67B-4FB9-ABBA-EE0521BE33E4},8270.30707452084
3127,SF_SF_ALEMANY BLVD_S,0.362349,0.5231783,M21PA,{DE2AAB12-3C23-489A-BA2A-B7ADC5707BD1},327.362880887673
3128,SF_SF_ALEMANY BLVD_S,0.5241783,4.1228697,M21PA,{A40F23EA-B86E-4AC0-A32B-607CABD1038B},7329.51561767052
3129,SF_SF_BAY ST_P,0.6290605,2.0666556,M21PA,{1D64CE8C-FFC0-47DC-9E62-B5187E7F0F58},2930.90615770954
3130,SF_SF_BERRY ST_P,0.7415318,0.9139021,M21PA,{EDA84F1D-BB55-477B-9E6A-413AAAE3AE79},351.721348425906
3131,SF_SF_BOSWORTH ST_P,0.0684577,0.6911139,M21PA,{B62813DE-27CA-4BD5-B519-0A2E621C939A},1267.73623508607
3132,SF_SF_BOSWORTH ST_S,0,0.600247,M21PA,{EE8EBF62-937C-4F05-A515-97B69661F459},1222.06217059765
3133,SF_SF_BROADWAY_P,1.0927678,2.5145647,M21PA,{2A897EA8-55DB-47A8-B362-7AFF1E49D504},2896.70403885922
3134,SF_SF_BROADWAY_S,0,0.638383,M21PA,{E39A2444-C29F-4CEC-A17B-5B842486A657},1300.61022003789
3135,SF_SF_BROTHERHOOD WAY_P,0.7946486,1.2406357,M21PA,{48ABA0DF-11B6-40A9-A042-E5E75B10ADF9},907.690445224871
3136,SF_SF_BROTHERHOOD WAY_S,0.7927012,1.275269,M21PA,{53F8EA9C-C074-48BF-A360-FFAEC02BBA2F},982.127574012869
3137,SF_SF_BUSH ST_P,0,2.6252833,M21PA,{5935F402-03C1-45A2-8B8E-85D6F560C7F5},5348.04043967988
3138,SF_SF_CARGO WAY_P,0,0.6962312,IC,{A63FAAB3-F0E7-48D0-8BAA-FCDD25AED928},1417.94275215133
3139,SF_SF_CARGO WAY_S,0,0.6964194,IC,{FC4B5F0C-3EB8-47B2-A608-C3B3C4FDA6E5},1418.31134685699
3140,SF_SF_CESAR CHAVEZ ST_P,1.2937628,2.1782344,IC,{29E2A0C2-C26A-4C22-9204-41846D6F9109},1800.81392751587
3141,SF_SF_CESAR CHAVEZ ST_P,0.2463019,1.2937628,M21PA,{0DDD81B1-E419-47F3-A53F-06CC97759245},2132.65410774457
3142,SF_SF_CESAR CHAVEZ ST_S,0,1.0467519,M21PA,{5DC530D8-29A4-49ED-9B78-E41C634BA027},2131.22208907453
3143,SF_SF_CESAR CHAVEZ ST_S,1.0467519,1.1289997,IC,{360E34E0-0197-4C95-AE69-0F3E819C2066},167.46298642845
3144,SF_SF_CLAY ST_P,2.8014873,3.1787617,M21PA,{DC6AC664-E037-4BEE-922C-AD229ED18841},769.081273440105
3145,SF_SF_COLUMBUS AVE_P,0,1.1802475,M21PA,{7F35FA6A-0375-4A0A-A41D-58F7FF9DAE44},2405.75713496414
3146,SF_SF_CROSSOVER DR_P,0,0.2998182,M21PA,{F52F8F37-814A-40DB-BCA0-C7D110234FA0},610.743045318477
3147,SF_SF_CROSSOVER DR_S,0,0.3031909,M21PA,{0D38AF77-B78F-4B8D-80BA-14D3F94D2A0A},617.614568976258
3148,SF_SF_EUCLID AVE_P,0.6360348,0.7044205,M21PA,{91745C99-C174-46DC-864D-B49D9AE4E45C},139.312405830271
3149,SF_SF_EVANS AVE_P,0,1.437845,M21PA,{25E2FFF9-0C8F-4EB7-9C76-4076B05C595E},2928.44954436154
3150,SF_SF_EVANS AVE_S,0,0.5936297,M21PA,{7E2EA9C4-4D94-4190-B0DA-CCDAA77BB968},1208.92860309203
3151,SF_SF_FELL ST_P,0,1.7383308,M21PA,{09A30535-9381-48C1-AE4A-F6ED57A2C292},3540.54312454269
3152,SF_SF_FRANKLIN ST_P,0,2.0966965,M21PA,{89C56BD2-AE88-4AC9-9D77-BC811C4D5D75},4275.55734120557
3153,SF_SF_FULTON ST_P,1.4743971,4.9218763,M21PA,{C1EE47ED-4D57-4948-9B22-33BD992E4274},7021.63745002835
3154,SF_SF_GEARY BLVD_P,1.3491329,4.65852,M21PA,{DD0C5E6B-E8A8-462E-89E1-46D316448FB9},6740.97617349943
3155,SF_SF_GEARY BLVD_P,4.65952,4.8465255,M21PA,{2156E6FC-271E-4559-BF2A-9378DAAF71D4},382.971151741448
3156,SF_SF_GEARY BLVD_S,0.9992638,4.307608,M21PA,{DC074F3C-D609-4DCD-8578-5A204E44DA4E},6738.86234055617
3157,SF_SF_GEARY ST_P,0,1.0141919,M21PA,{597EF098-C3C1-4305-AAB1-BFCA5A906EAB},2065.9868161362
3158,SF_SF_GENEVA AVE_P,0,2.8451389,M21PA,{8CC85F57-EE79-40A5-99B0-24B19998A12D},5791.27483336367
3159,SF_SF_GENEVA AVE_S,0,0.5976381,M21PA,{51F3810C-79C6-464D-B1E6-F585F7A38083},1216.7502930064
3160,SF_SF_GENEVA AVE_S,1.1577659,1.4242454,M21PA,{FC77B934-2507-4FE1-8899-A1044A5E2025},544.348372537493
