Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A12002A_001,SE_A12002A_002,SE_A12002A_003,SE_A12002A_004,SE_A12002A_005,SE_A12002A_006,SE_A12002A_007,SE_A12002A_008,PCT_SE_A12002A_002,PCT_SE_A12002A_003,PCT_SE_A12002A_004,PCT_SE_A12002A_005,PCT_SE_A12002A_006,PCT_SE_A12002A_007,PCT_SE_A12002A_008
"06037542200","Census Tract 5422, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5422",,,,1745,765,616,334,4,26,0,0,43.84,35.3,19.14,0.23,1.49,0,0
"06037542401","Census Tract 5424.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5424.01",,,,1589,692,480,340,36,20,21,0,43.55,30.21,21.4,2.27,1.26,1.32,0
"06037542402","Census Tract 5424.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5424.02",,,,1137,467,359,239,66,0,6,0,41.07,31.57,21.02,5.8,0,0.53,0
"06037542501","Census Tract 5425.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5425.01",,,,1063,376,244,331,110,0,2,0,35.37,22.95,31.14,10.35,0,0.19,0
"06037542502","Census Tract 5425.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5425.02",,,,1496,603,388,336,144,9,16,0,40.31,25.94,22.46,9.63,0.6,1.07,0
"06037542601","Census Tract 5426.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5426.01",,,,869,375,195,241,58,0,0,0,43.15,22.44,27.73,6.67,0,0,0
"06037542602","Census Tract 5426.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5426.02",,,,1530,533,543,421,13,20,0,0,34.84,35.49,27.52,0.85,1.31,0,0
"06037542700","Census Tract 5427, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5427",,,,1729,729,518,304,168,10,0,0,42.16,29.96,17.58,9.72,0.58,0,0
"06037542800","Census Tract 5428, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5428",,,,820,254,241,247,19,59,0,0,30.98,29.39,30.12,2.32,7.2,0,0
"06037542900","Census Tract 5429, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5429",,,,939,456,259,196,28,0,0,0,48.56,27.58,20.87,2.98,0,0,0
"06037543000","Census Tract 5430, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5430",,,,1111,252,412,341,92,14,0,0,22.68,37.08,30.69,8.28,1.26,0,0
"06037543100","Census Tract 5431, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5431",,,,2033,765,478,652,42,79,0,17,37.63,23.51,32.07,2.07,3.89,0,0.84
"06037543201","Census Tract 5432.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5432.01",,,,1026,427,241,259,70,29,0,0,41.62,23.49,25.24,6.82,2.83,0,0
"06037543203","Census Tract 5432.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5432.03",,,,1093,444,295,295,27,32,0,0,40.62,26.99,26.99,2.47,2.93,0,0
"06037543304","Census Tract 5433.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5433.04",,,,2585,326,690,756,474,315,24,0,12.61,26.69,29.25,18.34,12.19,0.93,0
"06037543305","Census Tract 5433.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5433.05",,,,1426,340,383,364,179,117,32,11,23.84,26.86,25.53,12.55,8.2,2.24,0.77
"06037543306","Census Tract 5433.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5433.06",,,,2499,552,567,772,530,64,14,0,22.09,22.69,30.89,21.21,2.56,0.56,0
"06037543321","Census Tract 5433.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5433.21",,,,1978,308,332,576,521,175,66,0,15.57,16.78,29.12,26.34,8.85,3.34,0
"06037543322","Census Tract 5433.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5433.22",,,,2537,109,384,1061,793,87,11,92,4.3,15.14,41.82,31.26,3.43,0.43,3.63
"06037543400","Census Tract 5434, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5434",,,,1245,209,378,409,198,43,0,8,16.79,30.36,32.85,15.9,3.45,0,0.64
"06037543501","Census Tract 5435.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5435.01",,,,2275,541,456,839,354,68,17,0,23.78,20.04,36.88,15.56,2.99,0.75,0
"06037543502","Census Tract 5435.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5435.02",,,,1859,278,637,591,334,19,0,0,14.95,34.27,31.79,17.97,1.02,0,0
"06037543503","Census Tract 5435.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5435.03",,,,2244,474,419,580,584,144,29,14,21.12,18.67,25.85,26.02,6.42,1.29,0.62
"06037543601","Census Tract 5436.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5436.01",,,,1391,125,288,650,252,59,17,0,8.99,20.7,46.73,18.12,4.24,1.22,0
"06037543603","Census Tract 5436.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5436.03",,,,1462,85,261,522,474,79,25,16,5.81,17.85,35.7,32.42,5.4,1.71,1.09
"06037543605","Census Tract 5436.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5436.05",,,,1580,73,206,694,324,223,51,9,4.62,13.04,43.92,20.51,14.11,3.23,0.57
"06037543606","Census Tract 5436.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5436.06",,,,1164,217,269,306,250,84,0,38,18.64,23.11,26.29,21.48,7.22,0,3.26
"06037543607","Census Tract 5436.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5436.07",,,,1851,222,360,635,509,119,0,6,11.99,19.45,34.31,27.5,6.43,0,0.32
"06037543701","Census Tract 5437.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5437.01",,,,1008,201,261,390,102,17,37,0,19.94,25.89,38.69,10.12,1.69,3.67,0
"06037543703","Census Tract 5437.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5437.03",,,,1543,377,296,528,299,37,6,0,24.43,19.18,34.22,19.38,2.4,0.39,0
"06037543704","Census Tract 5437.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5437.04",,,,1085,183,337,331,234,0,0,0,16.87,31.06,30.51,21.57,0,0,0
"06037543705","Census Tract 5437.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5437.05",,,,1052,304,197,175,296,74,6,0,28.9,18.73,16.63,28.14,7.03,0.57,0
"06037543801","Census Tract 5438.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5438.01",,,,1631,317,422,608,245,39,0,0,19.44,25.87,37.28,15.02,2.39,0,0
"06037543803","Census Tract 5438.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5438.03",,,,1505,226,406,540,239,65,29,0,15.02,26.98,35.88,15.88,4.32,1.93,0
"06037543804","Census Tract 5438.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5438.04",,,,1589,378,357,487,343,24,0,0,23.79,22.47,30.65,21.59,1.51,0,0
"06037543903","Census Tract 5439.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5439.03",,,,1408,199,359,467,233,75,30,45,14.13,25.5,33.17,16.55,5.33,2.13,3.2
"06037543905","Census Tract 5439.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5439.05",,,,1380,605,272,395,105,0,0,3,43.84,19.71,28.62,7.61,0,0,0.22
"06037544001","Census Tract 5440.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"544001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5440.01",,,,1369,379,366,445,128,40,11,0,27.68,26.73,32.51,9.35,2.92,0.8,0
"06037544002","Census Tract 5440.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"544002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5440.02",,,,1273,394,368,331,161,14,0,5,30.95,28.91,26,12.65,1.1,0,0.39
"06037550101","Census Tract 5501.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"550101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5501.01",,,,1286,247,447,364,60,152,0,16,19.21,34.76,28.3,4.67,11.82,0,1.24
"06037550201","Census Tract 5502.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"550201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5502.01",,,,950,180,335,287,101,42,5,0,18.95,35.26,30.21,10.63,4.42,0.53,0
"06037550202","Census Tract 5502.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"550202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5502.02",,,,1812,447,671,400,232,62,0,0,24.67,37.03,22.08,12.8,3.42,0,0
"06037550301","Census Tract 5503.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"550301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5503.01",,,,1603,252,522,410,370,25,24,0,15.72,32.56,25.58,23.08,1.56,1.5,0
"06037550501","Census Tract 5505.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"550501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5505.01",,,,1255,330,261,368,144,68,76,8,26.29,20.8,29.32,11.47,5.42,6.06,0.64
"06037550502","Census Tract 5505.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"550502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5505.02",,,,1577,114,251,688,279,139,76,30,7.23,15.92,43.63,17.69,8.81,4.82,1.9
"06037550601","Census Tract 5506.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"550601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5506.01",,,,2048,264,626,653,374,87,44,0,12.89,30.57,31.88,18.26,4.25,2.15,0
"06037550602","Census Tract 5506.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"550602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5506.02",,,,1338,260,465,312,143,112,46,0,19.43,34.75,23.32,10.69,8.37,3.44,0
"06037550700","Census Tract 5507, Los Angeles County, California","ca","140","00",,,,"06","037",,,"550700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5507",,,,2164,320,387,864,458,63,72,0,14.79,17.88,39.93,21.16,2.91,3.33,0
"06037550801","Census Tract 5508.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"550801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5508.01",,,,1760,322,505,280,575,41,23,14,18.3,28.69,15.91,32.67,2.33,1.31,0.8
"06037550802","Census Tract 5508.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"550802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5508.02",,,,745,249,319,43,134,0,0,0,33.42,42.82,5.77,17.99,0,0,0
"06037550901","Census Tract 5509.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"550901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5509.01",,,,1609,281,519,556,116,33,36,68,17.46,32.26,34.56,7.21,2.05,2.24,4.23
"06037550902","Census Tract 5509.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"550902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5509.02",,,,1925,226,342,784,471,78,16,8,11.74,17.77,40.73,24.47,4.05,0.83,0.42
"06037551001","Census Tract 5510.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"551001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5510.01",,,,1019,63,236,413,202,105,0,0,6.18,23.16,40.53,19.82,10.3,0,0
"06037551002","Census Tract 5510.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"551002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5510.02",,,,1528,263,482,493,105,121,64,0,17.21,31.54,32.26,6.87,7.92,4.19,0
"06037551101","Census Tract 5511.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"551101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5511.01",,,,1196,283,306,328,245,34,0,0,23.66,25.59,27.42,20.48,2.84,0,0
"06037551102","Census Tract 5511.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"551102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5511.02",,,,1534,426,523,309,239,27,10,0,27.77,34.09,20.14,15.58,1.76,0.65,0
"06037551201","Census Tract 5512.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"551201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5512.01",,,,1166,252,364,387,109,15,18,21,21.61,31.22,33.19,9.35,1.29,1.54,1.8
"06037551203","Census Tract 5512.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"551203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5512.03",,,,1334,280,376,379,251,30,0,18,20.99,28.19,28.41,18.82,2.25,0,1.35
"06037551204","Census Tract 5512.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"551204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5512.04",,,,1173,208,437,273,205,32,18,0,17.73,37.25,23.27,17.48,2.73,1.53,0
"06037551300","Census Tract 5513, Los Angeles County, California","ca","140","00",,,,"06","037",,,"551300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5513",,,,1906,632,558,385,235,80,16,0,33.16,29.28,20.2,12.33,4.2,0.84,0
"06037551401","Census Tract 5514.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"551401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5514.01",,,,1349,189,473,294,246,116,31,0,14.01,35.06,21.79,18.24,8.6,2.3,0
"06037551402","Census Tract 5514.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"551402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5514.02",,,,1709,392,442,565,206,80,0,24,22.94,25.86,33.06,12.05,4.68,0,1.4
"06037551501","Census Tract 5515.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"551501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5515.01",,,,1417,273,313,560,188,57,26,0,19.27,22.09,39.52,13.27,4.02,1.83,0
"06037551502","Census Tract 5515.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"551502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5515.02",,,,1651,171,553,448,345,107,0,27,10.36,33.49,27.14,20.9,6.48,0,1.64
"06037551700","Census Tract 5517, Los Angeles County, California","ca","140","00",,,,"06","037",,,"551700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5517",,,,2211,641,724,550,211,48,22,15,28.99,32.75,24.88,9.54,2.17,1,0.68
"06037551801","Census Tract 5518.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"551801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5518.01",,,,1008,402,259,189,122,28,8,0,39.88,25.69,18.75,12.1,2.78,0.79,0
"06037551802","Census Tract 5518.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"551802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5518.02",,,,1254,276,260,443,158,117,0,0,22.01,20.73,35.33,12.6,9.33,0,0
"06037551900","Census Tract 5519, Los Angeles County, California","ca","140","00",,,,"06","037",,,"551900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5519",,,,1769,327,479,441,451,14,34,23,18.49,27.08,24.93,25.49,0.79,1.92,1.3
"06037552001","Census Tract 5520.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5520.01",,,,1211,335,348,235,239,27,4,23,27.66,28.74,19.41,19.74,2.23,0.33,1.9
"06037552002","Census Tract 5520.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5520.02",,,,1146,251,369,266,199,51,10,0,21.9,32.2,23.21,17.36,4.45,0.87,0
"06037552100","Census Tract 5521, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5521",,,,1854,395,539,554,315,40,11,0,21.31,29.07,29.88,16.99,2.16,0.59,0
"06037552200","Census Tract 5522, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5522",,,,1520,410,456,442,166,33,0,13,26.97,30,29.08,10.92,2.17,0,0.86
"06037552301","Census Tract 5523.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5523.01",,,,1455,179,787,213,235,12,0,29,12.3,54.09,14.64,16.15,0.82,0,1.99
"06037552302","Census Tract 5523.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5523.02",,,,1463,312,361,476,214,31,56,13,21.33,24.68,32.54,14.63,2.12,3.83,0.89
"06037552400","Census Tract 5524, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5524",,,,756,244,189,232,51,21,0,19,32.28,25,30.69,6.75,2.78,0,2.51
"06037552601","Census Tract 5526.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5526.01",,,,1663,749,455,311,118,21,0,9,45.04,27.36,18.7,7.1,1.26,0,0.54
"06037552602","Census Tract 5526.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5526.02",,,,1318,325,206,520,172,68,24,3,24.66,15.63,39.45,13.05,5.16,1.82,0.23
"06037552700","Census Tract 5527, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5527",,,,2268,660,518,581,324,122,55,8,29.1,22.84,25.62,14.29,5.38,2.43,0.35
"06037552800","Census Tract 5528, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5528",,,,2100,418,717,414,441,94,16,0,19.9,34.14,19.71,21,4.48,0.76,0
"06037552900","Census Tract 5529, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5529",,,,2148,358,592,809,372,11,6,0,16.67,27.56,37.66,17.32,0.51,0.28,0
"06037553000","Census Tract 5530, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5530",,,,1597,305,525,564,132,71,0,0,19.1,32.87,35.32,8.27,4.45,0,0
"06037553100","Census Tract 5531, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5531",,,,2053,271,541,678,310,232,21,0,13.2,26.35,33.02,15.1,11.3,1.02,0
"06037553201","Census Tract 5532.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5532.01",,,,1530,264,385,575,227,75,0,4,17.25,25.16,37.58,14.84,4.9,0,0.26
"06037553202","Census Tract 5532.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5532.02",,,,1056,224,422,247,131,32,0,0,21.21,39.96,23.39,12.41,3.03,0,0
"06037553300","Census Tract 5533, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5533",,,,1181,240,263,452,186,40,0,0,20.32,22.27,38.27,15.75,3.39,0,0
"06037553400","Census Tract 5534, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5534",,,,1303,278,298,545,112,60,4,6,21.34,22.87,41.83,8.6,4.6,0.31,0.46
"06037553502","Census Tract 5535.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5535.02",,,,1222,447,231,262,150,94,38,0,36.58,18.9,21.44,12.27,7.69,3.11,0
"06037553503","Census Tract 5535.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5535.03",,,,972,502,243,185,19,23,0,0,51.65,25,19.03,1.95,2.37,0,0
"06037553504","Census Tract 5535.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5535.04",,,,1510,565,470,307,120,48,0,0,37.42,31.13,20.33,7.95,3.18,0,0
"06037553601","Census Tract 5536.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5536.01",,,,1361,558,505,175,90,7,14,12,41,37.11,12.86,6.61,0.51,1.03,0.88
"06037553602","Census Tract 5536.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5536.02",,,,1456,455,392,463,107,29,10,0,31.25,26.92,31.8,7.35,1.99,0.69,0
"06037553701","Census Tract 5537.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5537.01",,,,1130,599,270,172,83,6,0,0,53.01,23.89,15.22,7.35,0.53,0,0
"06037553702","Census Tract 5537.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5537.02",,,,1468,553,540,340,35,0,0,0,37.67,36.78,23.16,2.38,0,0,0
"06037553801","Census Tract 5538.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5538.01",,,,1111,476,239,255,121,14,0,6,42.84,21.51,22.95,10.89,1.26,0,0.54
"06037553802","Census Tract 5538.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5538.02",,,,1866,627,431,472,302,26,0,8,33.6,23.1,25.29,16.18,1.39,0,0.43
"06037553901","Census Tract 5539.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5539.01",,,,2126,683,767,356,275,22,23,0,32.13,36.08,16.75,12.94,1.03,1.08,0
"06037553902","Census Tract 5539.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5539.02",,,,1837,471,623,513,192,13,25,0,25.64,33.91,27.93,10.45,0.71,1.36,0
"06037554001","Census Tract 5540.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5540.01",,,,1623,168,671,604,153,21,0,6,10.35,41.34,37.22,9.43,1.29,0,0.37
"06037554002","Census Tract 5540.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5540.02",,,,2066,362,615,709,286,80,0,14,17.52,29.77,34.32,13.84,3.87,0,0.68
"06037554101","Census Tract 5541.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5541.01",,,,971,349,265,243,114,0,0,0,35.94,27.29,25.03,11.74,0,0,0
"06037554105","Census Tract 5541.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5541.05",,,,1190,247,288,405,216,34,0,0,20.76,24.2,34.03,18.15,2.86,0,0
